ORTHOMCL1	ENSDARG00000034095_ZEBRA
ORTHOMCL17357	ENSDARG00000087589_ZEBRA
ORTHOMCL17358	ENSDARG00000087618_ZEBRA
ORTHOMCL17359	ENSDARG00000087701_ZEBRA
ORTHOMCL17360	ENSDARG00000087709_ZEBRA
ORTHOMCL17361	ENSDARG00000087899_ZEBRA
ORTHOMCL17362	ENSDARG00000087940_ZEBRA
ORTHOMCL17363	ENSDARG00000088084_ZEBRA
ORTHOMCL17364	ENSDARG00000088102_ZEBRA
ORTHOMCL17365	ENSDARG00000088157_ZEBRA
ORTHOMCL17366	ENSDARG00000088203_ZEBRA
ORTHOMCL17367	ENSDARG00000088323_ZEBRA
ORTHOMCL17368	ENSDARG00000088329_ZEBRA
ORTHOMCL17369	ENSDARG00000088365_ZEBRA
ORTHOMCL17370	ENSDARG00000088437_ZEBRA
ORTHOMCL17371	ENSDARG00000088585_ZEBRA
ORTHOMCL17372	ENSDARG00000088605_ZEBRA
ORTHOMCL17373	ENSDARG00000088637_ZEBRA
ORTHOMCL17374	ENSDARG00000088751_ZEBRA
ORTHOMCL17375	ENSDARG00000088760_ZEBRA
ORTHOMCL17376	ENSDARG00000088812_ZEBRA
ORTHOMCL17378	ENSDARG00000088840_ZEBRA
ORTHOMCL17379	ENSDARG00000088952_ZEBRA
ORTHOMCL17380	ENSDARG00000089061_ZEBRA
ORTHOMCL17381	ENSDARG00000089205_ZEBRA
ORTHOMCL17382	ENSDARG00000089307_ZEBRA
ORTHOMCL17383	ENSDARG00000089312_ZEBRA
ORTHOMCL17384	ENSDARG00000089338_ZEBRA
ORTHOMCL17385	ENSDARG00000089389_ZEBRA
ORTHOMCL17386	ENSDARG00000089414_ZEBRA
ORTHOMCL17387	ENSDARG00000089563_ZEBRA
ORTHOMCL17388	ENSDARG00000089640_ZEBRA
ORTHOMCL17389	ENSDARG00000089734_ZEBRA
ORTHOMCL17390	ENSDARG00000089835_ZEBRA
ORTHOMCL17391	ENSDARG00000089980_ZEBRA
ORTHOMCL17392	ENSDARG00000090051_ZEBRA
ORTHOMCL17393	ENSDARG00000090126_ZEBRA
ORTHOMCL17394	ENSDARG00000090135_ZEBRA
ORTHOMCL17395	ENSDARG00000090204_ZEBRA
ORTHOMCL17396	ENSDARG00000090433_ZEBRA
ORTHOMCL17398	ENSDARG00000090537_ZEBRA
ORTHOMCL17399	ENSDARG00000090585_ZEBRA
ORTHOMCL17400	ENSDARG00000090605_ZEBRA
ORTHOMCL17401	ENSDARG00000090702_ZEBRA
ORTHOMCL17402	ENSDARG00000090831_ZEBRA
ORTHOMCL17403	ENSDARG00000090860_ZEBRA
ORTHOMCL17404	ENSDARG00000090874_ZEBRA
ORTHOMCL17405	ENSDARG00000091006_ZEBRA
ORTHOMCL17406	ENSDARG00000091094_ZEBRA
ORTHOMCL17407	ENSDARG00000091128_ZEBRA
ORTHOMCL17408	ENSDARG00000091207_ZEBRA
ORTHOMCL17409	ENSDARG00000091222_ZEBRA
ORTHOMCL17410	ENSDARG00000091280_ZEBRA
ORTHOMCL17411	ENSDARG00000091362_ZEBRA
ORTHOMCL17413	ENSDARG00000091469_ZEBRA
ORTHOMCL17414	ENSDARG00000091534_ZEBRA
ORTHOMCL17415	ENSDARG00000091554_ZEBRA
ORTHOMCL17416	ENSDARG00000091599_ZEBRA
ORTHOMCL17417	ENSDARG00000091634_ZEBRA
ORTHOMCL17418	ENSDARG00000091644_ZEBRA
ORTHOMCL17419	ENSDARG00000091674_ZEBRA
ORTHOMCL17420	ENSDARG00000091743_ZEBRA
ORTHOMCL17421	ENSDARG00000091930_ZEBRA
ORTHOMCL17422	ENSDARG00000092052_ZEBRA
ORTHOMCL17423	ENSDARG00000092087_ZEBRA
ORTHOMCL17424	ENSDARG00000092275_ZEBRA
ORTHOMCL17425	ENSDARG00000092308_ZEBRA
ORTHOMCL17426	ENSDARG00000092310_ZEBRA
ORTHOMCL17427	ENSDARG00000092409_ZEBRA
ORTHOMCL17428	ENSDARG00000092574_ZEBRA
ORTHOMCL17429	ENSDARG00000092726_ZEBRA
ORTHOMCL17430	ENSDARG00000092730_ZEBRA
ORTHOMCL17431	ENSDARG00000092776_ZEBRA
ORTHOMCL17432	ENSDARG00000092856_ZEBRA
ORTHOMCL17433	ENSDARG00000092916_ZEBRA
ORTHOMCL17435	ENSDARG00000093304_ZEBRA
ORTHOMCL17436	ENSDARG00000093371_ZEBRA
ORTHOMCL17437	ENSDARG00000093374_ZEBRA
ORTHOMCL17438	ENSDARG00000093418_ZEBRA
ORTHOMCL17439	ENSDARG00000093458_ZEBRA
ORTHOMCL17440	ENSDARG00000093569_ZEBRA
ORTHOMCL17441	ENSDARG00000093724_ZEBRA
ORTHOMCL17442	ENSDARG00000093985_ZEBRA
ORTHOMCL17443	ENSDARG00000094172_ZEBRA
ORTHOMCL17444	ENSDARG00000094217_ZEBRA
ORTHOMCL17445	ENSDARG00000094273_ZEBRA
ORTHOMCL17446	ENSDARG00000094310_ZEBRA
ORTHOMCL17447	ENSDARG00000094399_ZEBRA
ORTHOMCL17448	ENSDARG00000094400_ZEBRA
ORTHOMCL17449	ENSDARG00000094403_ZEBRA
ORTHOMCL17450	ENSDARG00000094441_ZEBRA
ORTHOMCL17451	ENSDARG00000094660_ZEBRA
ORTHOMCL17452	ENSDARG00000094775_ZEBRA
ORTHOMCL17453	ENSDARG00000094896_ZEBRA
ORTHOMCL17454	ENSDARG00000094994_ZEBRA
ORTHOMCL17455	ENSDARG00000095189_ZEBRA
ORTHOMCL17456	ENSDARG00000095252_ZEBRA
ORTHOMCL17457	ENSDARG00000095328_ZEBRA
ORTHOMCL17458	ENSDARG00000095510_ZEBRA
ORTHOMCL17459	ENSDARG00000095649_ZEBRA
ORTHOMCL17460	ENSDARG00000095783_ZEBRA
ORTHOMCL17461	ENSDARG00000096043_ZEBRA
ORTHOMCL17462	ENSDARG00000096191_ZEBRA
ORTHOMCL17463	ENSDARG00000096276_ZEBRA
ORTHOMCL17464	ENSDARG00000096411_ZEBRA
ORTHOMCL17465	ENSDARG00000096442_ZEBRA
ORTHOMCL17466	ENSDARG00000096467_ZEBRA
ORTHOMCL17467	ENSDARG00000096509_ZEBRA
ORTHOMCL17468	ENSDARG00000096532_ZEBRA
ORTHOMCL17469	ENSDARG00000096635_ZEBRA
ORTHOMCL17470	ENSDARG00000096721_ZEBRA
ORTHOMCL17471	ENSDARG00000096849_ZEBRA
ORTHOMCL17473	ENSDARG00000097010_ZEBRA
ORTHOMCL17474	ENSDARG00000097093_ZEBRA
ORTHOMCL17475	ENSDARG00000097161_ZEBRA
ORTHOMCL17476	ENSDARG00000097489_ZEBRA
ORTHOMCL17477	ENSDARG00000097596_ZEBRA
ORTHOMCL17478	ENSDARG00000097727_ZEBRA
ORTHOMCL17481	ENSDARG00000098019_ZEBRA
